2017-12-15 14:12:13.780 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:12:18.783 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:12:23.786 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:12:28.789 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:12:33.791 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:12:38.795 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:12:43.798 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:12:48.801 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:12:53.803 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:12:58.807 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:13:03.809 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:13:08.812 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:13:13.815 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:13:18.818 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:13:23.821 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:13:24.656 [3892] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:13:24.656 [3892] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 14:13:28.824 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:13:33.827 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:13:38.830 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:13:43.832 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:13:48.836 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:13:53.838 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:13:58.841 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:14:03.843 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:14:08.848 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:14:13.850 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:14:18.854 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:14:23.857 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:14:28.860 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:14:33.862 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:14:38.865 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:14:43.868 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:14:48.872 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:14:53.874 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:14:58.878 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:15:03.881 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:15:08.885 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:15:13.887 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:15:18.891 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:15:23.893 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:15:28.896 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:15:33.899 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:15:38.902 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:15:43.905 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:15:48.907 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:15:53.910 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:15:58.913 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:16:03.915 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:16:08.919 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:16:13.922 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:16:18.925 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:16:23.927 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:16:28.931 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:16:33.933 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:16:38.936 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:16:43.939 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:16:48.942 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:16:53.944 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:16:58.947 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:17:03.950 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:17:04.553 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:17:04.553 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 14:17:08.953 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:17:13.956 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:17:18.961 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:17:23.963 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:17:28.966 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:17:33.968 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:17:38.972 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:17:43.974 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:17:48.978 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:17:53.981 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:17:58.984 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:18:03.986 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:18:08.990 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:18:13.993 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:18:18.997 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:18:23.999 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:18:29.003 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:18:34.005 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:18:39.008 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:18:44.010 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:18:49.014 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:18:54.016 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:18:59.019 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:19:04.022 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:19:09.025 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:19:14.027 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:19:19.030 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:19:24.033 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:19:29.039 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:19:34.042 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:19:39.046 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:19:44.048 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:19:49.051 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:19:54.053 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:19:59.057 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:20:04.060 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:20:09.063 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:20:14.066 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:20:19.070 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:20:24.072 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:20:29.075 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:20:34.078 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:20:39.081 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:20:44.083 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:20:44.454 [3892] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:20:44.454 [3892] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 14:20:49.087 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:20:54.090 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:20:59.093 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:21:04.095 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:21:09.099 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:21:14.101 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:21:19.104 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:21:24.107 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:21:29.110 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:21:34.112 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:21:39.115 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:21:44.118 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:21:49.122 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:21:54.124 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:21:59.128 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:22:04.130 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:22:09.133 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:22:14.135 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:22:19.139 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:22:24.141 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:22:29.144 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:22:34.147 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:22:39.150 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:22:44.152 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:22:49.155 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:22:54.158 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:22:59.161 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:23:04.164 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:23:09.168 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:23:14.170 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:23:19.174 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:23:24.178 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:23:29.182 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:23:34.184 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:23:39.187 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:23:44.190 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:23:49.193 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:23:54.195 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:23:59.199 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:24:04.201 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:24:09.205 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:24:14.207 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:24:19.211 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:24:24.213 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:24:24.352 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:24:24.352 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 14:24:29.216 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:24:34.219 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:24:39.224 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:24:44.226 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:24:49.230 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:24:54.233 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:24:59.236 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:25:04.238 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:25:09.242 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:25:14.244 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:25:19.247 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:25:24.249 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:25:29.253 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:25:34.255 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:25:39.258 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:25:44.261 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:25:49.264 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:25:54.266 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:25:59.269 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:26:04.272 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:26:09.275 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:26:14.277 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:26:19.282 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:26:24.284 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:26:29.287 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:26:34.289 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:26:39.293 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:26:44.295 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:26:49.298 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:26:54.302 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:26:59.305 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:27:04.307 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:27:09.310 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:27:14.313 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:27:19.317 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:27:24.319 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:27:29.323 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:27:34.325 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:27:39.329 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:27:44.331 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:27:49.335 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:27:54.337 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:27:59.341 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:28:04.251 [17748] LOG_TRACE file[0] play stop cctdlg.cpp:1029
2017-12-15 14:28:04.251 [17748] LOG_TRACE play file change to  0 cctdlg.cpp:1038
2017-12-15 14:28:04.344 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:28:09.347 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:28:14.350 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:28:19.353 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:28:24.357 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:28:29.360 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:28:34.362 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:28:39.366 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:28:44.368 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:28:49.371 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:28:54.373 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:28:59.377 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:29:04.379 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:29:09.382 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:29:14.385 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:29:19.388 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:29:24.390 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:29:29.393 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:29:34.396 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:29:39.400 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
2017-12-15 14:29:44.402 [12416] LOG_TRACE rcv[23]:{DEV_ID:1},{LOST:0.00%} devmon.cpp:53
